title,author,genre,url_book,url_image
Американська єврейська проза. Століття оповідань,Авром Каган,Художня література,/catalog/zarubizhna-klasyka/amerykanska-yevrejska-proza-stolittya-opovidan/,https://book-ye.com.ua//upload/resize_cache/iblock/9d0/230_355_1/4578562e_87fb_11eb_814a_0050568ef5e6_160aeaa1_87fd_11eb_814a_0050568ef5e6.jpg
Усе для людожерів,Даніель Пеннак,Художня література,/catalog/suchasna-zarubizhna-proza/use-dlya-lyudozheriv/,https://book-ye.com.ua//upload/resize_cache/iblock/f88/230_355_1/3fc4d2c7_9451_11e6_80c0_000c29ae1566_80e0ced6_34c6_11e7_80c5_000c29ae1566.jpg
П'ять майорців для мого незнайомця,Клер Марі-Франс,Художня література,/catalog/suchasna-zarubizhna-proza/p-yat-majortsiv-dlya-moho-neznajomtsya/,https://book-ye.com.ua//upload/resize_cache/iblock/a31/230_355_1/dfc0afd4_a8ed_11eb_814a_0050568ef5e6_3d475b5f_a8ef_11eb_814a_0050568ef5e6.jpg
Майстер судного дня,Лео Перуц,Художня література,/catalog/zarubizhna-klasyka/majster-sudnoho-dnya/,https://book-ye.com.ua//upload/resize_cache/iblock/193/230_355_1/37308782_e2da_11e6_80c1_000c29ae1566_78c754f5_25d7_11e7_80c5_000c29ae1566.jpeg
Поети Празької школи. Срібні сурми,Микола Ільницький,Художня література,/catalog/klasychna-ukrayinska-poeziya/poety-prazkoyi-shkoly-sribni-surmy/,https://book-ye.com.ua//upload/resize_cache/iblock/39a/230_355_1/055b441a_8ca0_11e6_80c0_000c29ae1566_e43c5147_3ba0_11e7_80c5_000c29ae1566.jpg
Чорні крила,Михайло Яцків,Художня література,/catalog/ukrayinska-klasyka/chorni-kryla/,https://book-ye.com.ua//upload/resize_cache/iblock/9a0/230_355_1/b1812671_1ad4_11e7_80c5_000c29ae1566_922a2419_46a4_11e7_80c7_000c29ae1566.jpg
Одної і тої самої,Тарас Прохасько,Художня література,/catalog/suchasna-ukrayinska-proza/odnoyi-i-toyi-samoyi/,https://book-ye.com.ua//upload/iblock/7a7/bc26556e_8ba6_11e6_80c0_000c29ae1566_ddb6b43f_3267_11e8_80f0_000c29ae1566.jpeg
Фронтовий щоденник: окопні історії,Дмитро Степаненко,Художня література,/catalog/suchasna-ukrayinska-proza/frontovyj-shchodennyk-okopni-istoriyi/,https://book-ye.com.ua//upload/resize_cache/iblock/ae6/230_355_1/3e140c96_161f_11e7_80c5_000c29ae1566_344ae47b_1620_11e7_80c5_000c29ae1566.jpg
Зрада Айнштайна,Ерік-Емманюель Шмітт,Художня література,/catalog/zarubizhna-dramaturhiya/zrada-ajnshtajna/,https://book-ye.com.ua//upload/resize_cache/iblock/b12/230_355_1/1c5b4325_858d_11e6_80c0_000c29ae1566_45d0085b_fb8e_11ec_8172_0050568ef5e6.jpg
Лемберг. Під знаменами сонця,Анна Хома,Художня література,/catalog/suchasna-ukrayinska-proza/lemberh-pid-znamenamy-sontsya/,https://book-ye.com.ua//upload/resize_cache/iblock/e50/230_355_1/51cac482_8951_11e6_80c0_000c29ae1566_4e134383_8a33_11e7_80cf_000c29ae1566.jpg
Листи з екватора,Анна Яременко,Художня література,/catalog/suchasna-ukrayinska-proza/lysty-z-ekvatora/,https://book-ye.com.ua//upload/resize_cache/iblock/911/230_355_1/4a5ff102_896a_11e6_80c0_000c29ae1566_141b4851_8a31_11e7_80cf_000c29ae1566.jpg
Понад Прутом моя Коломия,Роман Іваничук,Художня література,/catalog/ukrayinska-klasyka/ponad-prutom-moya-kolomyya/,https://book-ye.com.ua//upload/resize_cache/iblock/567/230_355_1/75045372_8ec5_11e6_80c0_000c29ae1566_c78689cf_8e50_11e7_80cf_000c29ae1566.jpg
Над сакральним озером. Кохання поза світанком,Богдан Бойчук,Художня література,/catalog/suchasna-ukrayinska-proza/nad-sakralnym-ozerom-kokhannya-poza-svitankom/,https://book-ye.com.ua//upload/resize_cache/iblock/427/230_355_1/61bd6766_8b00_11e6_80c0_000c29ae1566_78dff938_9083_11e7_80cf_000c29ae1566.jpg
Містична річка,Денніс Лігейн,Художня література,/catalog/suchasna-zarubizhna-proza/mistychna-richka/,https://book-ye.com.ua//upload/resize_cache/iblock/71c/230_355_1/574f3951_0faa_11e7_80c5_000c29ae1566_eb290917_3104_11e7_80c5_000c29ae1566.jpg
Аліна,Джейсон Джонсон,Художня література,/catalog/suchasna-zarubizhna-proza/alina/,https://book-ye.com.ua//upload/resize_cache/iblock/856/230_355_1/96958bde_80a3_11e6_80c0_000c29ae1566_53d1be24_29e3_11e7_80c5_000c29ae1566.png
Доміна. Книга 2,Л. С. Хілтон,Художня література,/catalog/psykholohichni-trylery/domina-knyha-2/,https://book-ye.com.ua//upload/resize_cache/iblock/22d/230_355_1/2a3f848f_46e4_11e8_80f5_000c29ae1566_f431fa15_46e7_11e8_80f5_000c29ae1566.jpg
Проза життя,Ігор Гургула,Художня література,/catalog/suchasna-ukrayinska-proza/proza-zhyttya/,https://book-ye.com.ua//upload/resize_cache/iblock/3fe/230_355_1/6583530e_8852_11ea_8130_000c29ae1566_b702ea3a_885c_11ea_8130_000c29ae1566.jpg
Замкнутий простір,Андрій Охрімович,Художня література,/catalog/suchasna-ukrayinska-poeziya/zamknutyj-prostir/,https://book-ye.com.ua//upload/resize_cache/iblock/600/230_355_1/dc1abddc_8566_11e6_80c0_000c29ae1566_0b7c9c4a_3f9c_11e7_80c5_000c29ae1566.jpeg
"Дороговкази, радіо та дощ",Надійка Гербіш,Художня література,/catalog/suchasna-ukrayinska-proza/dorohovkazy-radio-ta-doshch/,https://book-ye.com.ua//upload/resize_cache/iblock/210/230_355_1/5bb378a0_ce6f_11e6_80c0_000c29ae1566_8eae92ed_8d63_11e7_80cf_000c29ae1566.jpg
Це моя і твоя війна,Анастасія Дмитрук,Художня література,/catalog/poeziya/tse-moya-i-tvoya-vijna/,https://book-ye.com.ua//upload/resize_cache/iblock/445/230_355_1/8a4fe195_7d8a_11e9_8112_000c29ae1566_e9adc164_7d8d_11e9_8112_000c29ae1566.jpg
Острів Каміно,Джон Ґрішем,Художня література,/catalog/suchasna-zarubizhna-proza/ostriv-kamino/,https://book-ye.com.ua//upload/resize_cache/iblock/a2b/230_355_1/23f9a466_3bcc_11eb_8141_000c29ae1566_2ba93a86_3bcd_11eb_8141_000c29ae1566.jpg
Стежками Півночі,Мацуо Басьо,Художня література,/catalog/memuary-lysty-shchodennyky/stezhkamy-pivnochi/,https://book-ye.com.ua//upload/resize_cache/iblock/330/230_355_1/71290994_2a5e_11ec_8152_0050568ef5e6_7d079aa9_2a62_11ec_8152_0050568ef5e6.jpg
Сусіди. Стіни чують все,,Художня література,/catalog/korotki-istoriyi/susidy-stiny-chuyut-vse/,https://book-ye.com.ua//upload/resize_cache/iblock/387/230_355_1/c09e6176_0ccf_11ed_8173_0050568ef5e6_29141aa1_0cd1_11ed_8173_0050568ef5e6.jpg
Микола Джеря. Кайдашева сім'я та інші твори,Іван Нечуй-Левицький,Художня література,/catalog/ukrayinska-klasyka/mykola-dzherya-kajdasheva-sim-ya-ta-inshi-tvory/,https://book-ye.com.ua//upload/resize_cache/iblock/8d0/230_355_1/7eaec6e4_8a17_11e6_80c0_000c29ae1566_213c8965_2a8d_11e7_80c5_000c29ae1566.jpg
Хуана Інеc де ла Крус. Книга 1. Поезії,Хуана Інес де ла Крус,Художня література,/catalog/klasychna-zarubizhna-poeziya/khuana-inec-de-la-krus-knyha-1-poeziyi/,https://book-ye.com.ua//upload/resize_cache/iblock/da9/230_355_1/055b440e_8ca0_11e6_80c0_000c29ae1566_3bee9b32_fde9_11ec_8173_0050568ef5e6.jpg
Упольоване покоління,Ольга Слоньовська,Художня література,/catalog/suchasna-ukrayinska-proza/upolovane-pokolinnya/,https://book-ye.com.ua//upload/resize_cache/iblock/784/230_355_1/3ba81499_4f16_11ea_8127_000c29ae1566_db3f14af_4f16_11ea_8127_000c29ae1566.jpg
Західна гейша,Єва Хадаші,Художня література,/catalog/suchasna-ukrayinska-proza/zakhidna-hejsha/,https://book-ye.com.ua//upload/resize_cache/iblock/593/230_355_1/6c7150ec_5fa9_11ea_812b_000c29ae1566_c8c39d22_5faa_11ea_812b_000c29ae1566.jpg
Сонце на Лемеші,Василь Іванина,Художня література,/catalog/suchasna-ukrayinska-proza/sontse-na-lemeshi/,https://book-ye.com.ua//upload/resize_cache/iblock/cfb/230_355_1/937516f4_84c1_11e6_80c0_000c29ae1566_4026a6c1_c0eb_11ea_813b_000c29ae1566.jpg
Тигролови,Іван Багряний,Художня література,/catalog/ukrayinska-klasyka/tyhrolovy/,https://book-ye.com.ua//upload/iblock/2f9/52eea9f6_914c_11e6_80c0_000c29ae1566_bff87fc6_2dab_11e7_80c5_000c29ae1566.jpg
БЖД: Crazynovel,Олександр Ушкалов,Художня література,/catalog/suchasna-ukrayinska-proza/bzhd-crazynovel/,https://book-ye.com.ua//upload/resize_cache/iblock/8b9/230_355_1/98d40289_80b2_11e6_80c0_000c29ae1566_a9c1bd21_3980_11e7_80c5_000c29ae1566.jpg
Воля до життя. Незабутнє. Ніч перед боєм,Олександр Довженко,Художня література,/catalog/ukrayinska-klasyka/volya-do-zhyttya-nezabutnye-nich-pered-boyem/,https://book-ye.com.ua//upload/resize_cache/iblock/7b5/230_355_1/a8731033_8025_11eb_814a_0050568ef5e6_3b1ae9b1_8026_11eb_814a_0050568ef5e6.jpg
Ярослав Грицак. Інший формат,Тарас Прохасько,Художня література,/catalog/zarubizhna-klasyka/yaroslav-grytsak-inshyj-format/,https://book-ye.com.ua//upload/resize_cache/iblock/e84/230_355_1/c573dd53_cdd3_11e6_80c0_000c29ae1566_5b34a03c_6b81_11e7_80c7_000c29ae1566.jpg
Пастка для Попелюшки (м'яка обкладинка),Себастьєн Жапрізо,Художня література,/catalog/psykholohichni-trylery/pastka-dlya-popelyushky-m-yaka-obkladynka/,https://book-ye.com.ua//upload/resize_cache/iblock/405/230_355_1/afbfd5d9_dd37_11ea_813c_000c29ae1566_66560414_dd3a_11ea_813c_000c29ae1566.jpg
Остання обитель бунтарства. Леобург. Книга перша,Ірина Грабовська,Художня література,/catalog/fantastyka/ostannya-obytel-buntarstva-leoburh-knyha-persha/,https://book-ye.com.ua//upload/resize_cache/iblock/dbd/230_355_1/0af5b537_3bcc_11eb_8141_000c29ae1566_5e153084_3ddf_11eb_8142_000c29ae1566.jpg
Тамплієри короля Данила,Петро Лущик,Художня література,/catalog/suchasna-ukrayinska-proza/tampliyery-korolya-danyla/,https://book-ye.com.ua//upload/resize_cache/iblock/806/230_355_1/44d6e1d8_8310_11eb_814a_0050568ef5e6_f6c274f7_8310_11eb_814a_0050568ef5e6.jpg
Розволокнення,Андрій Горбунов,Художня література,/catalog/suchasna-ukrayinska-proza/rozvoloknennya/,https://book-ye.com.ua//upload/resize_cache/iblock/4df/230_355_1/85947ee0_4c5a_11ec_815c_0050568ef5e6_53014c19_4c5b_11ec_815c_0050568ef5e6.jpg
Поклади золота,Володимир Винниченко,Художня література,/catalog/ukrayinska-klasyka/poklady-zolota/,https://book-ye.com.ua//upload/resize_cache/iblock/303/230_355_1/055b4431_8ca0_11e6_80c0_000c29ae1566_40c871bc_2c34_11e7_80c5_000c29ae1566.jpeg
Захребетник,Генрi Лайон Олдi,Художня література,/catalog/suchasna-zarubizhna-proza/zakhrebetnyk/,https://book-ye.com.ua//upload/resize_cache/iblock/88d/230_355_1/9c27c125_857b_11e6_80c0_000c29ae1566_b9c694d7_57a7_11ea_8127_000c29ae1566.jpg
Бедлам,Алла Миколаєнко,Художня література,/catalog/suchasna-ukrayinska-poeziya/bedlam/,https://book-ye.com.ua//upload/resize_cache/iblock/566/230_355_1/da908382_c563_11e8_810b_000c29ae1566_92e027c1_c564_11e8_810b_000c29ae1566.jpg
Природний роман та інші історії,Ґеорґі Ґосподинов,Художня література,/catalog/suchasna-zarubizhna-proza/pryrodnyj-roman-ta-inshi-istoriyi/,https://book-ye.com.ua//upload/resize_cache/iblock/0e7/230_355_1/b4d78d9e_8ee4_11e6_80c0_000c29ae1566_b10fd5e5_3308_11e7_80c5_000c29ae1566.jpg
Остерігайтеся котів,Жіль Леґардіньє,Художня література,/catalog/suchasna-zarubizhna-proza/osterihajtesya-kotiv/,https://book-ye.com.ua//upload/iblock/ed9/3c60a35f_0fcd_11e7_80c5_000c29ae1566_83418d0c_3254_11e7_80c5_000c29ae1566.png
"Усі інші. Історії про кохання, насильство і пам'ять",Ульрике Альмут Зандиґ,Художня література,/catalog/suchasna-zarubizhna-proza/usi-inshi-istoriyi-pro-kokhannya-nasylstvo-i-pam-yat/,https://book-ye.com.ua//upload/resize_cache/iblock/d6c/230_355_1/3fc4d2c8_9451_11e6_80c0_000c29ae1566_1c7d9c08_b22d_11eb_814a_0050568ef5e6.jpg
Тенета (Детективна аґенція ВО),Віктор Янкевич,Художня література,/catalog/detektyvy/teneta-detektyvna-agentsiya-vo/,https://book-ye.com.ua//upload/resize_cache/iblock/fbe/230_355_1/9386fbdb_3276_11e8_80f0_000c29ae1566_e8e3fd74_44b9_11ed_8175_0050568ef5e6.jpg
Макбет,Ю Несбьо,Художня література,/catalog/zhakhy-trylery/makbet/,https://book-ye.com.ua//upload/resize_cache/iblock/098/230_355_1/bf384cf1_dc6f_11ea_813c_000c29ae1566_a3f668ac_dc70_11ea_813c_000c29ae1566.jpg
Три театральні повісті,Ніна Бічуя,Художня література,/catalog/suchasna-ukrayinska-proza/try-teatralni-povisti/,https://book-ye.com.ua//upload/resize_cache/iblock/40d/230_355_1/52eeaa4d_914c_11e6_80c0_000c29ae1566_ba7ce1a3_8964_11e7_80cf_000c29ae1566.jpg
"Смерть малороса, або Ніч перед Трійцею (2016)",Антін Мухарський,Художня література,/catalog/suchasna-ukrayinska-proza/smert-malorosa-abo-nich-pered-trijtseyu-2016/,https://book-ye.com.ua//upload/resize_cache/iblock/594/230_355_1/65cb9076_1ac4_11e7_80c5_000c29ae1566_d0ccc039_41fd_11e7_80c7_000c29ae1566.jpeg
Усміх речей,Андрій Содомора,Художня література,/catalog/ukrayinska-klasyka/usmikh-rechej/,https://book-ye.com.ua//upload/resize_cache/iblock/164/230_355_1/8f17dc3d_baff_11e7_80d3_000c29ae1566_e4e22dad_baff_11e7_80d3_000c29ae1566.jpg
Маленька країна,Гаэль Фай,Художня література,/catalog/suchasna-zarubizhna-proza/malenka-krayina/,https://book-ye.com.ua//upload/resize_cache/iblock/a58/230_355_1/22332a5d_8b71_11e8_8100_000c29ae1566_28932a7d_8b72_11e8_8100_000c29ae1566.jpg
Іван Франко. Вибрані твори для шкільної молоді (Том 2),Іван Франко,Художня література,/catalog/ukrayinska-klasyka/ivan-franko-vybrani-tvory-dlya-shkilnoyi-molodi-tom-2/,https://book-ye.com.ua//upload/resize_cache/iblock/759/230_355_1/d7f272cd_c626_11e8_810b_000c29ae1566_01b027c8_cbd8_11e8_810c_000c29ae1566.jpg
Клоун більше не прийде,Алла Васаніна,Художня література,/catalog/suchasna-ukrayinska-proza/kloun-bilshe-ne-pryjde/,https://book-ye.com.ua//upload/resize_cache/iblock/f1b/230_355_1/8f5d8468_c7c4_11e8_810b_000c29ae1566_9fc79734_3c0a_11e9_8112_000c29ae1566.jpg
Хроніки від Фортінбраса. Вибрана есеїстика,Оксана Забужко,Художня література,/catalog/eseyistyka/khroniky-vid-fortinbrasa-vybrana-eseyistyka/,https://book-ye.com.ua//upload/resize_cache/iblock/95f/230_355_1/a458f420_d9a2_11e6_80c0_000c29ae1566_8ca1f7f8_1e23_11e7_80c5_000c29ae1566.jpg
Вересові меди,Надія Гуменюк,Художня література,/catalog/suchasna-ukrayinska-proza/veresovi-medy/,https://book-ye.com.ua//upload/resize_cache/iblock/11c/230_355_1/30c90a96_8172_11e6_80c0_000c29ae1566_67277012_1c4f_11e7_80c5_000c29ae1566.jpg
Ідеальний чоловік. Як важливо бути серйозним (English Library) (м'яка обкладинка),Оскар Вайльд,Художня література,/catalog/zarubizhna-dramaturhiya/idealnyj-cholovik-yak-vazhlyvo-buty-serjoznym-english-library-m-yaka-obkladynka/,https://book-ye.com.ua//upload/resize_cache/iblock/3ee/230_355_1/3734386f_8624_11e6_80c0_000c29ae1566_2b0878b8_34d7_11ed_8175_0050568ef5e6.jpg
Сталевий Щур. Книга 3,Гаррі Гаррісон,Художня література,/catalog/kosmichna-fantastyka/stalevyj-shchur-knyha-3/,https://book-ye.com.ua//upload/resize_cache/iblock/2ee/230_355_1/cbc02180_acdb_11eb_814a_0050568ef5e6_ed1cee2a_acdc_11eb_814a_0050568ef5e6.jpg
Флешка,Юрій Іздрик,Художня література,/catalog/suchasna-ukrayinska-proza/fleshka/,https://book-ye.com.ua//upload/resize_cache/iblock/948/230_355_1/c1e71ca0_9464_11e6_80c0_000c29ae1566_f30c3067_1d1c_11e7_80c5_000c29ae1566.jpeg
